SK_ID_CURR,TARGET
100001,0.05895268565233994
100005,0.2075494305136354
100013,0.04442616849203993
100028,0.035392605612875
100038,0.12572295930673494
100042,0.04012957053311988
100057,0.019800398098538556
100065,0.07639727339734638
100066,0.017524871130098724
100067,0.08046454654819211
100074,0.04019944175776625
100090,0.07212205743590952
100091,0.14094067283037834
100092,0.05308090961083718
100106,0.04794646802939741
100107,0.10357795149567567
100109,0.07653930998619238
100117,0.039369323990590815
100128,0.05214886770612191
100141,0.07982834806181589
100150,0.04055027898750869
100168,0.008816463452123089
100169,0.08065144707336311
100170,0.1374059750354534
100171,0.04186455117670974
100172,0.14964982791711848
100184,0.13391569355282326
100187,0.06812845035271772
100212,0.03256403784926217
100222,0.04527687190208695
100223,0.0244018385200539
100232,0.017134514972408022
100241,0.13903079227477227
100245,0.023672017859053585
100253,0.00987433204686481
100256,0.20860041504626567
100271,0.010862813070474616
100278,0.1536946979005964
100280,0.016668104455148117
100306,0.17351980438773348
100311,0.1014983720500251
100312,0.02109814080259764
100330,0.055913952420859114
100331,0.047971536833926534
100352,0.12612446473648087
100358,0.08074694273093781
100367,0.023031728366711742
100382,0.13504789085284874
100384,0.05999697380418852
100385,0.1068838717398619
100386,0.0460005246333839
100399,0.055297838732032915
100404,0.06940890518889377
100416,0.011991662458178905
100422,0.09250490610579504
100426,0.030697428744018575
100438,0.038339097582578835
100444,0.2303734936913501
100445,0.1316274221741584
100446,0.06493430086687943
100447,0.04083366158220489
100450,0.11619582256513775
100466,0.014783179107021734
100483,0.0324557785338412
100484,0.013336175693403516
100494,0.05433248211603257
100510,0.16056171864416707
100512,0.022510324195364702
100517,0.052206137344114785
100548,0.013281463212137551
100551,0.10203470253744812
100552,0.11368834445685208
100553,0.017223526292019956
100561,0.16932236915121798
100568,0.42818365055095137
100569,0.015115233410853031
100591,0.0648166385950607
100592,0.025734259301989647
100602,0.04865284294088967
100607,0.05196607665881027
100613,0.07303368291926379
100617,0.06359721144720153
100618,0.1772591807424004
100622,0.1496257668580882
100625,0.06048952043573672
100677,0.0994478393088493
100699,0.05127769658786038
100702,0.5206033352594258
100711,0.06634544270842016
100729,0.1233844045704498
100740,0.16308208168741442
100744,0.1227840099690119
100745,0.0330599244564826
100747,0.1291008547646267
100751,0.2944934489019301
100752,0.04139411648319971
100753,0.3237365283090891
100754,0.47967690153335
100760,0.036160072584025225
100762,0.09376379022592254
100763,0.031908286837962666
100765,0.02013507412293774
100770,0.07537222226798791
100772,0.03194746901743765
100777,0.02066882281197745
100791,0.013311026029263168
100792,0.011902449173498836
100797,0.021752915401499144
100823,0.038277629009916235
100826,0.07477132082671506
100830,0.06875635093819017
100836,0.27819493093249315
100872,0.038227280477077366
100910,0.0863120689937281
100913,0.0907001970236667
100918,0.032025583256513335
100931,0.025850934320274358
100952,0.040952058133141685
100953,0.02117138502991779
100965,0.15301374225593842
100970,0.04415070422991997
100982,0.18995328261589434
100983,0.13132686126991627
100984,0.08063074492986362
100987,0.05411091943809895
100997,0.04509142443470962
100998,0.12299541559114245
101002,0.08763392077755174
101005,0.2639500344807306
101008,0.22278848780463031
101020,0.04056223466925425
101021,0.09709663562541546
101024,0.028641616354151207
101025,0.19379958112908602
101026,0.02114654632272096
101031,0.0298907778606042
