SK_ID_CURR,TARGET
100001,0.13107458405182934
100005,0.5153223374941422
100013,0.04851634996745122
100028,0.11708296738791905
100038,0.7393584138730669
100042,0.2849776781919768
100057,0.028872182748153546
100065,0.09693449206510431
100066,0.015877316925525
100067,0.30277090602147316
100074,0.21609946531332183
100090,0.3872099542432793
100091,0.6413237440894975
100092,0.2767576458347589
100106,0.28252007465589635
100107,0.4093020987370446
100109,0.26385429881697514
100117,0.07416550760046502
100128,0.21670941218805628
100141,0.23862599604951987
100150,0.16132999181033358
100168,0.010592325295674167
100169,0.24295122825308088
100170,0.4750127414551694
100171,0.3457397550404487
100172,0.6145060615509974
100184,0.3590201653218965
100187,0.32759931968904593
100212,0.10554654444956041
100222,0.07492810934869683
100223,0.13607926670944653
100232,0.018302893492803514
100241,0.71984025449441
100245,0.022218083448990747
100253,0.03777977140351661
100256,0.055162359904384214
100271,0.004012967387858554
100278,0.7292875880633525
100280,0.10889767130050129
100306,0.5212882364952279
100311,0.3569505776706436
100312,0.07216347647110649
100330,0.5320014375634786
100331,0.11802545710464335
100352,0.18406595101637577
100358,0.42298457374301734
100367,0.23076386652345804
100382,0.4318031144353248
100384,0.3532204284765766
100385,0.4292095327463375
100386,0.2206899297074073
100399,0.16923614088737654
100404,0.01801242615346778
100416,0.10456673581992865
100422,0.6588277847450558
100426,0.19095273147479144
100438,0.25607687326593886
100444,0.43254812166574363
100445,0.5454983502556725
100446,0.5299530715342321
100447,0.11272398329083261
100450,0.22726002425288738
100466,0.009542280541990458
100483,0.13282724194474801
100484,0.04566239824841979
100494,0.427766325531131
100510,0.18359089057972114
100512,0.06037789262037733
100517,0.17033355420863594
100548,0.12622891199779745
100551,0.2940552023995809
100552,0.15562969529525264
100553,0.08663997407978574
100561,0.6389440852309195
100568,0.7253039785726219
100569,0.01704228400469567
100591,0.4138301897283428
100592,0.10109759543982234
100602,0.1544596330875981
100607,0.1371217886505125
100613,0.17905547166279331
100617,0.45285426571711507
100618,0.39287860003318703
100622,0.3448956102271508
100625,0.1744272438268366
100677,0.6129251444707737
100699,0.37142365704475977
100702,0.7938136990339254
100711,0.14654938459834044
100729,0.38714582219736743
100740,0.7216425132750982
100744,0.27408539506403035
100745,0.11110565964506365
100747,0.2443688470129914
100751,0.4267443052014299
100752,0.20865165099008698
100753,0.5791926404605401
100754,0.806261473891205
100760,0.31255879496370054
100762,0.3336685427681274
100763,0.10205268713346873
100765,0.09593306043041828
100770,0.15790340186477134
100772,0.14268937355335545
100777,0.06408079248759609
100791,0.11273721119487218
100792,0.015852036040529507
100797,0.1319973319179951
100823,0.4090331240781884
100826,0.11628273738730642
100830,0.22132631272982642
100836,0.21757619987518487
100872,0.1329542716530407
100910,0.25772694222197096
100913,0.11384338507451097
100918,0.07320584217779477
100931,0.04332967413862294
100952,0.1091408064128218
100953,0.17442638870692953
100965,0.39400859566057156
100970,0.15620581047146723
100982,0.47872648341169427
100983,0.3894166716183421
100984,0.17282083191599618
100987,0.10026308220885444
100997,0.09744613951152648
100998,0.7756511497081666
101002,0.2619202538423188
101005,0.7257338631505357
101008,0.8565705207532266
101020,0.31397324331078447
101021,0.26549623974153513
101024,0.06322782183624576
101025,0.6589315334825924
101026,0.13172825088125534
101031,0.11124312629781409
101041,0.07278106451531778
101051,0.011654272836769928
101055,0.19367776042181337
101056,0.7326093083788034
101057,0.2864506605178607
101064,0.017481561791244368
101079,0.36085819685002546
101087,0.02374608595542174
101090,0.07101956592092094
101092,0.2478559067960121
101097,0.43583678901148987
101099,0.022684090955359545
101107,0.26801290783087056
101118,0.24321406093171108
101125,0.6883255452785273
101126,0.0987862875651748
101128,0.060104815313644526
101136,0.49222983078598237
101140,0.8322252804906248
101149,0.3654808997029809
101160,0.3085079855573037
101169,0.3369582957708925
101181,0.6534308092220409
101186,0.008260860551989222
101190,0.30312324419131736
101193,0.5194260257526409
101194,0.11336575932888378
101198,0.5652761592846278
101200,0.1454734828210684
101204,0.1394158524592471
101211,0.5946826694704115
101213,0.18608758291660285
101223,0.15797478558571967
101225,0.5204261094813101
101237,0.2422310425445179
101243,0.23651973602562348
101244,0.33004638803481484
101258,0.02991965416129192
101259,0.5661161497970949
101268,0.3197324423206035
101269,0.04374523385443205
101271,0.4479891980601269
101279,0.26413025805594686
101281,0.5015352974565114
101287,0.5911618827682734
101292,0.0718882887217922
101294,0.26200281758180344
101296,0.44386569470413606
101297,0.1134553934144386
101299,0.36277293303956715
101301,0.271325856551574
101305,0.3705866634685618
101308,0.4201772386758977
101318,0.0295444018037367
101327,0.7656818598636942
101329,0.18308891569960423
101332,0.2679056765829623
101337,0.404429812573291
101343,0.11144756393585234
101345,0.044143622277728056
101346,0.05389093582878294
101353,0.03903348609116111
101354,0.33932690913818647
101355,0.7718178530641548
101356,0.23109801953934422
101362,0.6298432533502331
101363,0.8408094067410589
101365,0.1775611243494996
101366,0.39945654409086917
101367,0.7979992108199268
101368,0.012667733951989937
101374,0.34164493275727265
101380,0.12865131605254604
101383,0.03519980849801992
101398,0.14492887488531025
101399,0.6134313403459865
101401,0.6521791126034322
101412,0.18972429569373164
101426,0.41247792052864607
101427,0.6769988444180655
101428,0.20083964429591503
101429,0.616148398278924
101434,0.3584337770023762
101440,0.7731295007804132
101448,0.6572335294991233
101449,0.141987752912721
101465,0.07599838445013073
101467,0.0870273155876667
101472,0.3478435100430689
101478,0.33856887719679
101497,0.26203684590290266
101504,0.11380789211633169
101547,0.07115221173638045
101548,0.3811290388464171
101555,0.1278275420626509
101570,0.03349577434766484
101572,0.1293005239067613
101578,0.35831025265197114
101580,0.36269146478574954
101588,0.4585158747167113
101602,0.3183736096242927
101610,0.5209277820497048
101614,0.049033576259259186
101616,0.07350830873517837
101643,0.4311240939879196
101644,0.027027215981977274
101649,0.2000948549528529
101650,0.5125474732042711
101665,0.01822394138437549
101667,0.3177042342947221
101669,0.18809746956672405
101674,0.4919970500571851
101675,0.08133290659482338
101678,0.21475320910642828
101682,0.4462345797985032
101686,0.347758506063995
101697,0.8896876366339297
101700,0.776014960886016
101711,0.10069823282973457
101714,0.22570911385808706
101715,0.7562041102853255
101728,0.1569458494524088
101732,0.433557002580438
101757,0.3379947892750912
101758,0.33125232675145905
101759,0.2510293367614856
101762,0.027803211801670072
101764,0.18408890262671984
101780,0.7362670057370798
101784,0.049535294541381655
101789,0.044032494387537986
101816,0.23166304500724225
101819,0.27352733529030726
101827,0.06189543242709156
101863,0.056165001352950626
101867,0.1283665635666641
101870,0.14651259390275934
101873,0.5229598627858767
101878,0.40185762251014373
101879,0.07499954928149222
101880,0.08159805366950962
101887,0.31498614634938427
101897,0.03798161349529966
101901,0.3537489214106472
101903,0.7279835087993297
101920,0.12770292154427243
101921,0.05161228736942783
101922,0.14056801075592718
101961,0.3743758882860558
101962,0.033000333849040414
101971,0.006105964915833485
101976,0.8335294902727468
102002,0.525933914987297
102005,0.1838626256642335
102007,0.8244237200474159
102017,0.058874418027475596
102019,0.4660599385559183
102029,0.03959472374494326
102051,0.49809330380455075
102052,0.02692981262175039
102054,0.16250837411265903
102062,0.45296122520806237
102067,0.5507967076361531
102068,0.2945692556267441
102070,0.17276607607725267
102090,0.1698164404860639
102092,0.05204156770886929
102099,0.35049685710502476
102100,0.04307560386108619
102112,0.38857658498945147
102113,0.06016102881018882
102122,0.1925981824487388
102123,0.04600825820058355
102125,0.21424823591348074
102126,0.4501311523988706
102146,0.011976763946322274
102147,0.4078976270724592
102151,0.0871989975212262
102158,0.45751511210784884
102159,0.048514103122422284
102162,0.3275926992375865
102165,0.07736758633697555
102166,0.10964190408303356
102174,0.08293759431860138
102193,0.5158529758806658
102198,0.19222271719166525
102205,0.1968345849974627
102206,0.051281337123701934
102218,0.052998624746524406
102221,0.05624191956447129
102230,0.16550471928783284
102238,0.0370829700660429
102248,0.42934093385368816
102252,0.2722261395468013
102259,0.33648792904638924
102262,0.3921476886866519
102273,0.247310529537799
102286,0.40993282858049823
102293,0.025638741031333918
102294,0.009958300429721421
102296,0.18657330766417707
102298,0.33132255002926386
102303,0.061168338802107286
102309,0.38145572880367806
102315,0.026526944722582067
102340,0.16192727086456107
102342,0.22057419049650895
102344,0.1913087009438353
102346,0.5042599132352364
102347,0.028478937056885863
102374,0.06668032668825802
102380,0.2192299404133948
102387,0.08665932175259336
102393,0.19520754455019038
102403,0.09586189044576143
102413,0.48653002171986703
102414,0.003780429115922615
102415,0.20556709340546367
102416,0.6047254136492065
102439,0.23024405302196013
102441,0.12403374592679198
102443,0.10250447955534804
102444,0.28690431357019647
102445,0.48681713862420467
102448,0.059120537018528097
102449,0.36491604813304823
102450,0.6994001844978905
102456,0.1639303090425439
102458,0.2185682106810462
102459,0.5024739441293813
102465,0.03132061366337609
102470,0.7203688591351981
102471,0.01898528613692355
102475,0.15936153056776114
102476,0.6815755060805717
102506,0.47385669185219587
102509,0.1575952803208942
102519,0.11493140253609993
102522,0.4491310080982567
102545,0.07890279569511854
102549,0.03730124207414407
102562,0.1120891818912907
102563,0.10318078805341266
102568,0.6765388605142236
102582,0.3567505232256016
102592,0.1186042562390186
102597,0.7196291343618534
102605,0.014509073236917937
102614,0.09786306242951252
102617,0.12324204692302389
102634,0.27886425715407726
102652,0.12614797654887627
102655,0.10301174932357365
102671,0.37169691840041824
102694,0.7769675118931335
102701,0.20777195268393028
102703,0.07992614191205713
102704,0.06530756872562166
102713,0.025288035691791694
102720,0.4855284706044281
102731,0.14068671034162508
102733,0.19388929061163568
102749,0.24816454251419007
102755,0.37130850321061687
102763,0.0014740915183205417
102770,0.36996698185589555
102772,0.20578945903811657
102799,0.41344620449888997
102838,0.05438906348499541
102854,0.04753992474092213
102862,0.6545075121383622
102863,0.0969452000475766
102867,0.00860037195889637
102868,0.04849395986241006
102878,0.46287120016498084
102887,0.236212970061073
102898,0.5820659316938631
102904,0.49283869278232656
102912,0.32252231432034656
102919,0.1927148378111626
102927,0.19559163948122452
102932,0.36497901952237444
102933,0.689752760477517
102935,0.0077088491087132895
102958,0.2673779056652511
102969,0.5951192345782036
102971,0.24198918466723593
102975,0.14510246489861617
102979,0.22588960363142027
102982,0.05913334118346044
102987,0.2501273997374119
102989,0.29907353989437047
102995,0.28758542670184906
102996,0.06904904753600824
103000,0.12445284753048642
103001,0.2590887323353829
103004,0.15554115283807135
103010,0.023270863221493424
103025,0.6606411099698348
103029,0.027479860510495568
103046,0.3324168860227675
103056,0.1526659833524056
103062,0.394236465156834
103078,0.06683490095691572
103083,0.08789791211709726
103092,0.10034523312540676
103096,0.20338546371171654
103097,0.1068701986650839
103102,0.5454884189307813
103112,0.31845597288438077
103132,0.10735062163071656
103144,0.1990193079726943
103145,0.18592890367757925
103146,0.09463855576462049
103147,0.2532749107691052
103158,0.035334739833890676
103171,0.5499661087523666
